Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Star peak ii corp.,STPC.UN,"",2913.0,30000.0,8.33813e-07,0.0,5226,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,06/30/2021,10.47,
Trinity cap inc,TRIN,"",2067.0,30000.0,8.33813e-07,,5227,2067.0,,new,0.0077839,Q2 2021, ,13F,06/30/2021,14.48,16.15
Iamgold corp,IAG,"",9774.0,29000.0,8.0602e-07,0.0,5228,-179.0,-1.798453,reduction,0.0020504,Q1 2021,MATERIALS,13F,06/30/2021,2.98,2.77
Invesco high yield equity dividend achieverstm etf-invesco high yield equity dividend achieverstm etf,PEY,"",1422.0,29000.0,8.0602e-07,0.0,5229,0.0,0.0,,No Data,Q4 2019,FINANCE,13F,06/30/2021,18.99,20.36
Marin software inc,MRIN,"",2769.0,29000.0,8.0602e-07,0.0,5230,0.0,0.0,,0.0179030,Q1 2017,COMMUNICATIONS,13F,06/30/2021,500.23,6.3
Ishares s&p 100 etf,OEF,"",143.0,28000.0,7.78226e-07,0.0,5231,-100.0,-41.152263,reduction,No Data,Q4 2015,FINANCE,13F,06/30/2021,141.38,212.18
Navios maritime partners lp,NMM,"",934.0,28000.0,7.78226e-07,,5232,934.0,,new,0.0082326,Q2 2021,TRANSPORTS,13F,06/30/2021,29.56,29.93
Invesco s&p 500 pure growth etf-invesco s&p 500 pure growth etf,RPG,"",150.0,28000.0,7.78226e-07,0.0,5233,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,06/30/2021,164.27,211.86
Qiwi plc adr,QIWI,"",2585.0,28000.0,7.78226e-07,0.0,5234,0.0,0.0,,0.0049427,Q3 2013,COMMUNICATIONS,13F,06/30/2021,14.23,8.75
Galmed pharmaceuticals ltd,GLMD,"",9116.0,28000.0,7.78226e-07,0.0,5235,0.0,0.0,,0.0363420,Q2 2020,HEALTH CARE,13F,06/30/2021,4.24,2.47
Iterum therapeutics plc,ITRM,"",12241.0,28000.0,7.78226e-07,,5236,12241.0,,new,0.0066973,Q2 2021,HEALTH CARE,13F,06/30/2021,2.31,0.534
Limestone bancorp inc,LMST,"",1660.0,28000.0,7.78226e-07,0.0001,5237,-250241.0,-99.341011,reduction,0.0251413,Q2 2018,FINANCE,13F,06/30/2021,,18.25
Polypid ltd.,PYPD,"",3091.0,28000.0,7.78226e-07,0.0,5238,0.0,0.0,,0.0167129,Q3 2020,HEALTH CARE,13F,06/30/2021,11.01,7.11
Mays (j.w.) inc,MAYS,"",997.0,27000.0,7.50432e-07,0.0,5239,806.0,421.989529,addition,0.0494598,Q1 2017,REAL ESTATE,13F,06/30/2021,32.2448,34.9
Ishares morningstar growth etf-ishares morningstar growth etf,ILCG,"",421.0,27000.0,7.50432e-07,0.0,5240,-44.0,-9.462366,reduction,No Data,Q1 2018,FINANCE,13F,06/30/2021,9.23,71.04
Knot offshore partners l.p.,KNOP,"",1358.0,27000.0,7.50432e-07,0.0,5241,-3731.0,-73.314993,reduction,0.0041265,Q1 2020,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,10.2,18.25
First trust amex biotech index fund,FBT,"",151.0,26000.0,7.22638e-07,0.0,5242,0.0,0.0,,No Data,Q1 2021,HEALTH CARE,13F,06/30/2021,160.5,165.9
Pluristem therapeutics inc,PSTI,"",6677.0,26000.0,7.22638e-07,,5243,6677.0,,new,0.0208625,Q2 2021,HEALTH CARE,13F,06/30/2021,3.96,2.65
Westport fuel,WPRT,"",4833.0,26000.0,7.22638e-07,0.0,5244,-162568.0,-97.11292,reduction,0.0031175,Q1 2021,CONSUMER DISCRETIONARY,13F,06/30/2021,7.19,3.29
Takung art co ltd,TKAT,"",1541.0,26000.0,7.22638e-07,,5245,1541.0,,new,0.0124285,Q2 2021,HEALTH CARE,13F,06/30/2021,16.63,6.03
Golden star resources ltd,GSS,"",8849.0,25000.0,6.94845e-07,0.0,5246,7354.0,491.906355,addition,0.0076466,Q1 2021,MATERIALS,13F,06/30/2021,2.8503,3.15
Irsa propiedades comerciales s.a. adr,IRCP,"",2381.0,25000.0,6.94845e-07,0.0,5247,0.0,0.0,,0.0017597,Q4 2019,REAL ESTATE,13F,06/30/2021,16.4,2.8
Pimco 1-5 year u.s. tips index exchange-traded fund-pimco 1-5 year u.s. tips index exchange-traded fund,STPZ,"",450.0,25000.0,6.94845e-07,0.0,5248,-115.0,-20.353982,reduction,No Data,Q4 2015,FINANCE,13F,06/30/2021,51.64,55.07
Proshares russell 2000 dividend growers etf-proshares russell 2000 dividend growers etf,SMDV,"",380.0,25000.0,6.94845e-07,0.0,5249,372.0,4650.0,addition,No Data,Q1 2018,FINANCE,13F,06/30/2021,63.3992,64.13
Xtrackers s&p 500 esg etf,SNPE,"",662.0,25000.0,6.94845e-07,0.0,5250,0.0,0.0,,No Data,Q4 2020,FINANCE,13F,06/30/2021,32.98,41.1
Inventiva s.a. adr,IVA,"",1848.0,25000.0,6.94845e-07,0.0,5251,-3954.0,-68.148914,reduction,0.0047838,Q3 2020,HEALTH CARE,13F,06/30/2021,11.82,15.65
Vicarious surgical inc,RBOT,"",2462.0,25000.0,6.94845e-07,,5252,2462.0,,new,0.0071362,Q2 2021,FINANCE,13F,06/30/2021,9.97,13.07
Brookfield asset management reinsurance partners ltd,BAMR,"",481.0,25000.0,6.94845e-07,,5253,481.0,,new,0.0044218,Q2 2021,FINANCE,13F,06/30/2021,52.02,61.65
First trust consumer discretionary alphadex fund-first trust consumer discretionary alphadex fund,FXD,"",400.0,24000.0,6.67051e-07,0.0,5254,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,06/30/2021,58.2,61.82
Holicity inc.,HOLUU,"",1976.0,24000.0,6.67051e-07,0.0,5255,-3021.0,-60.456274,reduction,0.0079040,Q1 2021,FINANCE,13F,06/30/2021,11.79,9.74
Cm life sciences iii inc,CMLTW,"",9317.0,24000.0,6.67051e-07,,5256,9317.0,,new,N/A,Q2 2021, ,13F,06/30/2021,,
Spdr(r) s & p 600 small cap growth etf-spdr(r) s & p 600 small cap growth etf,SLYG,"",261.0,23000.0,6.39257e-07,0.0,5257,14.0,5.668016,addition,No Data,Q4 2015,FINANCE,13F,06/30/2021,57.048,90.76
Solitario zinc corp,XPL,"",32304.0,22000.0,6.11463e-07,0.0,5258,928.0,2.957675,addition,0.0552736,Q1 2017,MATERIALS,13F,06/30/2021,0.602,0.57
Dynatronics corp.,DYNT,"",18478.0,22000.0,6.11463e-07,0.0,5259,-3608.0,-16.336141,reduction,0.1051422,Q1 2017,HEALTH CARE,13F,06/30/2021,2.85,1.43
Hailiang education group inc adr,HLG,"",533.0,22000.0,6.11463e-07,0.0,5260,-1.0,-0.187266,reduction,0.0020677,Q1 2021,CONSUMER DISCRETIONARY,13F,06/30/2021,55.15,31.15
Inflarx nv,IFRX,"",7419.0,22000.0,6.11463e-07,0.0,5261,0.0,0.0,,0.0171623,Q4 2017,HEALTH CARE,13F,06/30/2021,4.69,4.24
Target hospitality corporation,THWWW,"",39997.0,22000.0,6.11463e-07,0.0,5262,0.0,0.0,,N/A,Q1 2019, ,13F,06/30/2021,,
Sonoma pharmaceuticals inc,SNOA,"",2875.0,21000.0,5.83669e-07,0.0,5263,-569.0,-16.521487,reduction,0.1374026,Q1 2017,HEALTH CARE,13F,06/30/2021,479.27,5.8
Eastside distilling inc,EAST,"",7505.0,21000.0,5.83669e-07,0.0,5264,232.0,3.18988,addition,0.0563541,Q2 2018,CONSUMER STAPLES,13F,06/30/2021,5.5528,2.77
Garrett motion inc,GTX,"",2622.0,21000.0,5.83669e-07,,5265,2622.0,,new,0.0040300,Q2 2021,CONSUMER DISCRETIONARY,13F,06/30/2021,7.98,6.74
Gh research plc,GHRS,"",1000.0,21000.0,5.83669e-07,,5266,1000.0,,new,0.0020469,Q2 2021,HEALTH CARE,13F,06/30/2021,21.73,25.31
Lightinthebox holding co. ltd adr,LITB,"",10026.0,20000.0,5.55876e-07,0.0,5267,8905.0,794.380018,addition,0.0089458,Q1 2021,CONSUMER DISCRETIONARY,13F,06/30/2021,2.065,1.5
Puxin ltd,NEW,"",11393.0,20000.0,5.55876e-07,0.0,5268,-320055.0,-96.562658,reduction,0.0130260,Q4 2020,CONSUMER DISCRETIONARY,13F,06/30/2021,5.19,0.59
Emerson radio corp. (de),MSN,"",16350.0,19000.0,5.28082e-07,0.0,5269,464.0,2.920811,addition,0.0776993,Q1 2017,CONSUMER DISCRETIONARY,13F,06/30/2021,1.3355,1.16
Addvantage technologies group inc,AEY,"",7313.0,19000.0,5.28082e-07,0.0,5270,232.0,3.276373,addition,0.0584508,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2021,1.8454,2.23
Spdr(r) bloomberg barclays international treasury bond etf-spdr(r) bloomberg barclays international treasury bond etf,BWX,"",663.0,19000.0,5.28082e-07,0.0,5271,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,06/30/2021,24.98,28.58
First trust nasdaq-100 ex-tech sector index fund,QQXT,"",225.0,19000.0,5.28082e-07,0.0,5272,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,06/30/2021,41.47,88.81
First trust materials alphadex fund-first trust materials alphadex fund,FXZ,"",339.0,19000.0,5.28082e-07,0.0,5273,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,06/30/2021,55.15,60.12
Deutsche x-trackers usd high yield corporate bond etf,HYLB,"",491.0,19000.0,5.28082e-07,0.0024,5274,-2055807.75,-99.976122,reduction,No Data,Q3 2018,FINANCE,13F,06/30/2021,31.06,39.82
Wisdomtree us midcap dividend fund,DON,"",435.0,18000.0,5.00288e-07,0.0,5275,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,06/30/2021,40.42,43.25
Ocean bio-chem inc.,OBCI,"",1471.0,18000.0,5.00288e-07,0.0,5276,-10486.0,-87.697583,reduction,0.0155074,Q1 2017,CONSUMER STAPLES,13F,06/30/2021,13.4,10.21
Vanguard long-term corporate bond etf,VCLT,"",170.0,18000.0,5.00288e-07,0.0,5277,-4.0,-2.298851,reduction,No Data,Q4 2015,FINANCE,13F,06/30/2021,89.66,107.13
Vanguard s&p 500 value etf,VOOV,"",129.0,18000.0,5.00288e-07,0.0,5278,-188.0,-59.305994,reduction,No Data,Q4 2015,FINANCE,13F,06/30/2021,93.49,147.0
Immatics n.v.,4A3:FWB,"",1586.0,18000.0,5.00288e-07,0.0,5279,-431.0,-21.368369,reduction,N/A,Q4 2020,HEALTH CARE,13F,06/30/2021,,
Abcam plc ads,ABCM,"",962.0,18000.0,5.00288e-07,0.0,5280,225.0,30.529172,addition,0.0004242,Q1 2021,HEALTH CARE,13F,06/30/2021,19.1779,23.0
Manhattan bridge capital inc,LOAN,"",2209.0,17000.0,4.72494e-07,0.0,5281,-22613.0,-91.100637,reduction,0.0192171,Q1 2017,COMMUNICATIONS,13F,06/30/2021,5.8,6.4
Cheetah mobile inc adr,CMCM,"",7040.0,17000.0,4.72494e-07,0.0,5282,4566.0,184.559418,addition,0.0157987,Q1 2021,INFORMATION TECHNOLOGY,13F,06/30/2021,2.3278,1.68
Invesco dynamic biotechnology & genome etf-invesco dynamic biotechnology & genome etf,PBE,"",213.0,16000.0,4.44701e-07,0.0,5283,0.0,0.0,,No Data,Q1 2021,HEALTH CARE,13F,06/30/2021,73.82,75.07
Centrais electricas pfd adr,EBR.B,"",1857.0,16000.0,4.44701e-07,0.0,5284,0.0,0.0,,0.0006634,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,6.03,6.03
Gray television inc. class a,GTN.A,"",756.0,16000.0,4.44701e-07,0.0,5285,0.0,0.0,,0.0105424,Q4 2019,COMMUNICATIONS,13F,06/30/2021,19.27,22.39
Delmar bancorp,PTRS,"",1964.0,16000.0,4.44701e-07,0.0001,5286,-489327.0,-99.600237,reduction,0.0110427,Q2 2020,FINANCE,13F,06/30/2021,6.67,8.64
First trust consumer staples alphadex fund-first trust consumer staples alphadex fund,FXG,"",274.0,16000.0,4.44701e-07,0.0,5287,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,06/30/2021,57.47,57.52
Schwab fundamental international small company index etf,FNDC,"",395.0,16000.0,4.44701e-07,0.0,5288,-208.0,-34.494196,reduction,No Data,Q4 2015,FINANCE,13F,06/30/2021,30.99,39.31
Soleno therapeutics inc,SLNO,"",13395.0,16000.0,4.44701e-07,0.0001,5289,-2971291.0,-99.551209,reduction,0.0167943,Q1 2017,HEALTH CARE,13F,06/30/2021,2.68,0.744
Schwab short-term u.s. treasury etf,SCHO,"",286.0,15000.0,4.16907e-07,0.0,5290,46.0,19.166667,addition,No Data,Q1 2017,FINANCE,13F,06/30/2021,51.2703,51.03
Vanguard russell 1000 growth etf,VONG,"",209.0,15000.0,4.16907e-07,0.0,5291,-31.0,-12.916667,reduction,No Data,Q4 2016,FINANCE,13F,06/30/2021,15.07,76.6
Epsilon energy ltd,EPSN,"",3044.0,15000.0,4.16907e-07,0.0,5292,-46687.0,-93.879069,reduction,0.0129367,Q2 2019,ENERGY,13F,06/30/2021,3.0,5.43
Cynergistek inc,CTEK,"",7591.0,15000.0,4.16907e-07,0.0,5293,232.0,3.152602,addition,0.0626284,Q3 2017,INDUSTRIALS,13F,06/30/2021,3.5423,1.76
Intl general ins hldgs ltd -,IGIC,"",1611.0,15000.0,4.16907e-07,0.0,5294,-12700.0,-88.742925,reduction,0.0033166,Q2 2020,FINANCE,13F,06/30/2021,,8.52
Yunhong international,ZGYH,"",1432.0,15000.0,4.16907e-07,,5295,1432.0,,new,0.0198352,Q2 2021,FINANCE,13F,06/30/2021,10.151,10.29
First trust us equity opport etf,FPX,"",113.0,14000.0,3.89113e-07,0.0,5296,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,06/30/2021,60.39,130.72
Vermillion energy  inc.,VET,"",1562.0,14000.0,3.89113e-07,0.0,5297,-1868.0,-54.460641,reduction,0.0009645,Q1 2017,ENERGY,13F,06/30/2021,24.83,10.84
Lixte biotechnology holdings inc,LIXT,"",4599.0,14000.0,3.89113e-07,0.0,5298,4296.0,1417.821782,addition,0.0334556,Q1 2021,HEALTH CARE,13F,06/30/2021,3.0471,1.88
Xinyuan real estate co ltd adr,XIN,"",5050.0,13000.0,3.61319e-07,0.0,5299,-1660.0,-24.739195,reduction,0.0094050,Q1 2021,REAL ESTATE,13F,06/30/2021,2.81,1.15
Liberty global plc class b,LBTYB,"",485.0,13000.0,3.61319e-07,0.0,5300,0.0,0.0,,0.0037507,Q2 2020,COMMUNICATIONS,13F,06/30/2021,21.83,28.54
Envela corp,ELA,"",2628.0,13000.0,3.61319e-07,0.0001,5301,-423074.0,-99.382667,reduction,0.0097606,Q2 2020,CONSUMER DISCRETIONARY,13F,06/30/2021,6.02,4.37
Tuniu corp adr,TOUR,"",5307.0,13000.0,3.61319e-07,0.0,5302,3763.0,243.717617,addition,0.0045080,Q1 2021,COMMUNICATIONS,13F,06/30/2021,2.6942,1.33
Bogota financial corp,BSBK,"",1308.0,13000.0,3.61319e-07,0.0001,5303,-353046.0,-99.630878,reduction,0.0090673,Q1 2020,FINANCE,13F,06/30/2021,8.91,10.2
Skillful craftsman education technology ltd,EDTK,"",5883.0,13000.0,3.61319e-07,0.0,5304,0.0,0.0,,0.0490250,Q3 2020,CONSUMER DISCRETIONARY,13F,06/30/2021,3.27,1.37
Lynch corp. (lynch glass machine co.),LGL,"",1156.0,12000.0,3.33525e-07,0.0,5305,-9169.0,-88.803874,reduction,0.0219263,Q1 2017,INDUSTRIALS,13F,06/30/2021,9.03,12.66
Spdr(r) bloomberg barclays 1-3 month t-bill etf-spdr(r) bloomberg barclays 1-3 month t-bill etf,BIL,"",136.0,12000.0,3.33525e-07,0.0,5306,29.0,27.102804,addition,No Data,Q1 2018,FINANCE,13F,06/30/2021,91.5487,91.45
Spdr(r) nuveen bloomberg barclays short term municipal bond etf-spdr(r) nuveen bloomberg barclays short term municipal bond etf,SHM,"",247.0,12000.0,3.33525e-07,0.0,5307,5.0,2.066116,addition,No Data,Q3 2016,FINANCE,13F,06/30/2021,49.5012,49.28
Smart share glbl ltd,EM,"",1918.0,12000.0,3.33525e-07,,5308,1918.0,,new,0.0009028,Q2 2021, ,13F,06/30/2021,6.07,2.84
Adams diversified equity fund inc (adams express co.),ADX,"",541.0,11000.0,3.05732e-07,0.0,5309,0.0,0.0,,No Data,Q3 2020,FINANCE,13F,06/30/2021,16.26,21.21
Mind c.t.i. ltd,MNDO,"",3683.0,11000.0,3.05732e-07,0.0,5310,-54669.0,-93.688305,reduction,0.0184281,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2021,2.27,3.33
Vaneck vectors high yield muni etf-vaneck vectors high yield muni etf,HYD,"",167.0,11000.0,3.05732e-07,0.0,5311,22.0,15.172414,addition,No Data,Q3 2016,FINANCE,13F,06/30/2021,59.7115,62.09
Spdr portfolio s&p 500 high dividend etf-spdr portfolio s&p 500 high dividend etf,SPYD,"",265.0,11000.0,3.05732e-07,0.0,5312,0.0,0.0,,No Data,Q4 2017,FINANCE,13F,06/30/2021,39.31,40.31
Rise education cayman ltd,REDU,"",4311.0,11000.0,3.05732e-07,0.0,5313,0.0,0.0,,0.0076324,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2021,4.05,0.815
Vanguard mega cap 300 value index etf,MGV,"",101.0,10000.0,2.77938e-07,0.0,5314,-3.0,-2.884615,reduction,No Data,Q4 2015,FINANCE,13F,06/30/2021,78.61,103.48
Research solutions inc,RSSS,"",3604.0,10000.0,2.77938e-07,0.0,5315,-61449.0,-94.459902,reduction,0.0135410,Q2 2020,INDUSTRIALS,13F,06/30/2021,2.34,2.51
X financial-adr,XYF,"",726.0,10000.0,2.77938e-07,,5316,726.0,,new,N/A,Q2 2021, ,13F,06/30/2021,,
Star equity holdings inc,STRR,"",2730.0,9000.0,2.50144e-07,0.0,5317,0.0,0.0,,0.0534353,Q1 2017,HEALTH CARE,13F,06/30/2021,45.47,2.64
America movil s.a.b. de c.v. adr,AMOV,"",608.0,9000.0,2.50144e-07,,5318,608.0,,new,0.0023831,Q2 2021,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,14.99,17.67
Fidelity nasdaq composite index etf,ONEQ,"",156.0,9000.0,2.50144e-07,0.0,5319,-4.0,-2.5,reduction,No Data,Q4 2015,FINANCE,13F,06/30/2021,10.34,60.26
Scworx corporation,WORX,"",5393.0,9000.0,2.50144e-07,0.0,5320,0.0,0.0,,N/A,Q2 2019, ,13F,06/30/2021,,
Scopus biopharma inc.,SCPS,"",1268.0,9000.0,2.50144e-07,0.0,5321,-106969.0,-98.828497,reduction,0.0070077,Q1 2021,HEALTH CARE,13F,06/30/2021,8.45,3.38
Newtek business services corp,NEWT,"",237.0,8000.0,2.2235e-07,,5322,237.0,,new,0.0010529,Q2 2021,FINANCE,13F,06/30/2021,34.92,30.04
Invesco emerging markets sovereign debt,PCY,"",277.0,8000.0,2.2235e-07,0.0,5323,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,06/30/2021,28.35,26.7
Armata pharmaceuticals inc,ARMP,"",2001.0,8000.0,2.2235e-07,0.0,5324,-38447.0,-95.052907,reduction,0.0080240,Q1 2017,HEALTH CARE,13F,06/30/2021,4.9,3.2
Spdr(r) bloomberg barclays emerging markets local bond etf-spdr(r) bloomberg barclays emerging markets local bond etf,EBND,"",280.0,8000.0,2.2235e-07,0.0,5325,200.0,250.0,addition,No Data,Q1 2020,FINANCE,13F,06/30/2021,25.9643,24.89
First trust preferred securities and income etf,FPE,"",372.0,8000.0,2.2235e-07,0.0,5326,-2102.0,-84.963622,reduction,No Data,Q1 2021,FINANCE,13F,06/30/2021,20.15,20.48
Spdr euro stoxx small cap quality mix etf,QEFA,"",103.0,8000.0,2.2235e-07,0.0,5327,0.0,0.0,,No Data,Q2 2019,FINANCE,13F,06/30/2021,63.08,77.4
Hillman solutions corp,HLMN,"",610.0,8000.0,2.2235e-07,,5328,610.0,,new,0.0003252,Q2 2021,FINANCE,13F,06/30/2021,12.4,10.97
Vera therapeutics inc,VERA,"",593.0,8000.0,2.2235e-07,,5329,593.0,,new,0.0028281,Q2 2021,HEALTH CARE,13F,06/30/2021,13.26,19.35
Glbl indemnity ltd,GBLI,"",268.0,7000.0,1.94556e-07,0.0,5330,0.0,0.0,,0.0025573,Q1 2016,FINANCE,13F,06/30/2021,29.64,25.25
Rada electronic industries ltd.,RADA,"",582.0,7000.0,1.94556e-07,0.0,5331,-5518.0,-90.459016,reduction,0.0011816,Q2 2020,INDUSTRIALS,13F,06/30/2021,7.06,10.23
Invesco ny amt-free muni bd etf,PZT,"",250.0,7000.0,1.94556e-07,0.0,5332,0.0,0.0,,No Data,Q3 2018,FINANCE,13F,06/30/2021,23.58,25.9
Vanguard russell 3000 etf,VTHR,"",37.0,7000.0,1.94556e-07,0.0,5333,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,06/30/2021,118.48,211.54
Xtrackers msci eafe hedged equity etf-xtrackers msci eafe hedged equity etf,DBEF,"",192.0,7000.0,1.94556e-07,0.0,5334,-89.0,-31.672598,reduction,No Data,Q4 2015,FINANCE,13F,06/30/2021,33.38,38.97
Superior drilling products inc,SDPI,"",7975.0,7000.0,1.94556e-07,0.0,5335,232.0,2.996255,addition,0.0309560,Q1 2017,ENERGY,13F,06/30/2021,1.6385,1.18
Midwest holdings inc.,MDWT,"",187.0,7000.0,1.94556e-07,0.0,5336,-19329.0,-99.041812,reduction,0.0050033,Q1 2021,FINANCE,13F,06/30/2021,49.99,39.34
Goldman sachs activebeta international equity etf,GSIE,"",190.0,7000.0,1.94556e-07,0.0,5337,0.0,0.0,,No Data,Q4 2017,FINANCE,13F,06/30/2021,27.95,35.34
Inspire 100 etf,BIBL,"",165.0,7000.0,1.94556e-07,0.0,5338,0.0,0.0,,No Data,Q2 2020,FINANCE,13F,06/30/2021,30.45,45.34
New gold inc. adr,NGD,"",3096.0,6000.0,1.66763e-07,0.0,5339,661.0,27.145791,addition,0.0004547,Q1 2021,MATERIALS,13F,06/30/2021,1.5976,1.39
Houston american energy corp,HUSA,"",2346.0,6000.0,1.66763e-07,0.0,5340,0.0,0.0,,0.0236412,Q1 2017,ENERGY,13F,06/30/2021,3.44,1.81
Seneca foods corp.  class b,SENEB,"",117.0,6000.0,1.66763e-07,0.0,5341,0.0,0.0,,0.0068584,Q1 2017,CONSUMER STAPLES,13F,06/30/2021,38.2,51.65
China automotive systems inc,CAAS,"",1180.0,6000.0,1.66763e-07,0.0,5342,0.0,0.0,,0.0038247,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2021,4.74,3.77
Invesco ftse rafi developed markets ex-u,PDN,"",148.0,6000.0,1.66763e-07,0.0,5343,0.0,0.0,,No Data,Q1 2016,FINANCE,13F,06/30/2021,33.27,38.4
Tfi intl inc,TFII,"",63.0,6000.0,1.66763e-07,,5344,63.0,,new,0.0000677,Q2 2021,TRANSPORTS,13F,06/30/2021,91.19,110.83
Aberdeen standard precious metals basket,GLTR,"",60.0,6000.0,1.66763e-07,0.0,5345,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,06/30/2021,92.67,89.62
Invesco s&p midcap low volatility etf,XMLV,"",111.0,6000.0,1.66763e-07,0.0,5346,24.0,27.586207,addition,No Data,Q3 2017,FINANCE,13F,06/30/2021,46.473,55.14
Nushares esg small-cap etf,NUSC,"",126.0,6000.0,1.66763e-07,0.0,5347,0.0,0.0,,No Data,Q4 2020,FINANCE,13F,06/30/2021,38.34,45.27
Distillate us fundamental stability & value etf,DSTL,"",148.0,6000.0,1.66763e-07,0.0,5348,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,06/30/2021,39.56,43.34
Universal security instruments  inc.,UUU,"",622.0,5000.0,1.38969e-07,0.0,5349,0.0,0.0,,0.0268928,Q1 2017,INDUSTRIALS,13F,06/30/2021,2.95,5.01
Spdr(r) portfolio intermediate term treasury etf-spdr(r) portfolio intermediate term treasury etf,SPTI,"",163.0,5000.0,1.38969e-07,0.0,5350,-12.0,-6.857143,reduction,No Data,Q4 2015,FINANCE,13F,06/30/2021,31.09,32.07
Vanguard health care etf,VHT,"",20.0,5000.0,1.38969e-07,0.0,5351,0.0,0.0,,No Data,Q2 2016,HEALTH CARE,13F,06/30/2021,170.13,258.45
Monolithic system technology inc,MOSY,"",804.0,5000.0,1.38969e-07,0.0,5352,-5042.0,-86.247007,reduction,0.0092837,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2021,772.3,6.32
P & f industries  inc.  class a,PFIN,"",689.0,5000.0,1.38969e-07,0.0,5353,0.0,0.0,,0.0216579,Q1 2017,INDUSTRIALS,13F,06/30/2021,7.61,6.67
Invesco 1-30 laddered treasury etf,PLW,"",138.0,5000.0,1.38969e-07,0.0,5354,0.0,0.0,,No Data,Q3 2019,FINANCE,13F,06/30/2021,34.99,36.5
Ikonics corp,IKNX,"",237.0,5000.0,1.38969e-07,0.0,5355,0.0,0.0,,0.0119625,Q1 2017,MATERIALS,13F,06/30/2021,10.04,26.61
Vanguard s&p small-cap 600 etf,VIOO,"",24.0,5000.0,1.38969e-07,0.0,5356,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,06/30/2021,102.06,208.22
Canopy growth corp,CGC,"",190.0,5000.0,1.38969e-07,,5357,190.0,,new,0.0000483,Q2 2021,HEALTH CARE,13F,06/30/2021,24.18,12.63
Vanguard international high dividend yield etf,VYMI,"",74.0,5000.0,1.38969e-07,0.0,5358,0.0,0.0,,No Data,Q3 2020,FINANCE,13F,06/30/2021,52.06,68.01
Amplify online retail etf,IBUY,"",39.0,5000.0,1.38969e-07,0.0,5359,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,06/30/2021,124.18,110.61
Vanguard ftse pacific etf,VPL,"",52.0,4000.0,1.11175e-07,0.0,5360,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,06/30/2021,67.49,80.84
Vanguard materials etf,VAW,"",20.0,4000.0,1.11175e-07,0.0,5361,0.0,0.0,,No Data,Q2 2016,FINANCE,13F,06/30/2021,126.36,185.89
Neurometrix inc,NURO,"",1258.0,4000.0,1.11175e-07,0.0,5362,-270.0,-17.670157,reduction,0.0223489,Q1 2017,HEALTH CARE,13F,06/30/2021,396.8,8.12
Taitron components inc  class a,TAIT,"",800.0,4000.0,1.11175e-07,0.0,5363,0.0,0.0,,0.0157061,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2021,3.01,4.05
First trust health care alphadex fund-first trust health care alphadex fund,FXH,"",32.0,4000.0,1.11175e-07,0.0,5364,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,06/30/2021,108.61,120.97
Vanguard mega cap 300 index etf,MGC,"",28.0,4000.0,1.11175e-07,0.0,5365,3.0,12.0,addition,No Data,Q4 2015,FINANCE,13F,06/30/2021,101.3311,163.42
Alps alerian mlp etf,AMLP,"",100.0,4000.0,1.11175e-07,0.0,5366,0.0,0.0,,No Data,Q4 2020,FINANCE,13F,06/30/2021,25.66,35.06
Cementos pacasmayo s.a.a. adr,CPAC,"",553.0,4000.0,1.11175e-07,0.0,5367,-1336.0,-70.725251,reduction,0.0006523,Q1 2021,MATERIALS,13F,06/30/2021,7.8,6.15
Fidelity msci information technology index etf-fidelity msci information technology index etf,FTEC,"",36.0,4000.0,1.11175e-07,0.0,5368,0.0,0.0,,No Data,Q2 2020,FINANCE,13F,06/30/2021,82.24,128.26
Invesco optimum yield diver commodity st,PDBC,"",209.0,4000.0,1.11175e-07,0.0,5369,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,06/30/2021,17.24,22.13
